filename,width,height,class,xmin,ymin,xmax,ymax
069.jpg,2560,1920,normal_cell,265,1168,337,1233
069.jpg,2560,1920,normal_cell,856,1269,921,1354
069.jpg,2560,1920,normal_cell,757,1029,817,1117
069.jpg,2560,1920,normal_cell,806,1024,857,1075
069.jpg,2560,1920,normal_cell,693,884,751,930
069.jpg,2560,1920,normal_cell,864,856,925,947
069.jpg,2560,1920,normal_cell,963,846,1016,905
069.jpg,2560,1920,normal_cell,1283,823,1382,889
069.jpg,2560,1920,normal_cell,1502,1055,1579,1121
069.jpg,2560,1920,normal_cell,1564,1143,1600,1232
069.jpg,2560,1920,normal_cell,351,993,412,1036
069.jpg,2560,1920,normal_cell,440,978,504,1025
069.jpg,2560,1920,normal_cell,300,1277,355,1343
069.jpg,2560,1920,normal_cell,256,1237,301,1288
069.jpg,2560,1920,normal_cell,123,1069,157,1137
069.jpg,2560,1920,normal_cell,461,1408,511,1501
069.jpg,2560,1920,normal_cell,336,1674,400,1751
069.jpg,2560,1920,normal_cell,301,1733,347,1808
069.jpg,2560,1920,normal_cell,428,1716,470,1774
069.jpg,2560,1920,normal_cell,463,1748,504,1802
069.jpg,2560,1920,normal_cell,531,1777,590,1879
069.jpg,2560,1920,normal_cell,608,1864,676,1916
069.jpg,2560,1920,normal_cell,960,1665,1069,1710
069.jpg,2560,1920,normal_cell,1109,1688,1170,1757
069.jpg,2560,1920,normal_cell,1285,1842,1350,1893
069.jpg,2560,1920,normal_cell,1335,1795,1393,1847
069.jpg,2560,1920,normal_cell,1406,1833,1445,1897
069.jpg,2560,1920,normal_cell,1413,1772,1463,1820
069.jpg,2560,1920,normal_cell,1474,1720,1525,1771
069.jpg,2560,1920,normal_cell,1502,1586,1560,1643
069.jpg,2560,1920,normal_cell,1536,1500,1602,1548
069.jpg,2560,1920,normal_cell,1632,1422,1666,1487
069.jpg,2560,1920,normal_cell,1669,1479,1719,1517
069.jpg,2560,1920,normal_cell,1691,1545,1746,1593
069.jpg,2560,1920,normal_cell,1799,1498,1855,1535
069.jpg,2560,1920,normal_cell,1864,1506,1919,1549
069.jpg,2560,1920,normal_cell,1791,1577,1860,1625
069.jpg,2560,1920,normal_cell,1726,1652,1783,1692
069.jpg,2560,1920,normal_cell,1881,1568,1928,1604
069.jpg,2560,1920,normal_cell,1926,1489,1978,1531
069.jpg,2560,1920,normal_cell,1814,1359,1858,1413
069.jpg,2560,1920,normal_cell,1721,1276,1811,1346
069.jpg,2560,1920,normal_cell,1666,1001,1702,1073
069.jpg,2560,1920,normal_cell,1093,1405,1140,1483
069.jpg,2560,1920,normal_cell,998,1516,1124,1546
069.jpg,2560,1920,normal_cell,841,521,892,609
069.jpg,2560,1920,normal_cell,836,597,892,689
069.jpg,2560,1920,normal_cell,800,536,844,599
069.jpg,2560,1920,normal_cell,1778,696,1853,768
069.jpg,2560,1920,normal_cell,1681,694,1749,804
069.jpg,2560,1920,normal_cell,1917,753,1956,816
069.jpg,2560,1920,normal_cell,1951,698,1989,772
069.jpg,2560,1920,normal_cell,1987,641,2028,725
069.jpg,2560,1920,normal_cell,2089,607,2147,682
069.jpg,2560,1920,normal_cell,1717,598,1769,671
069.jpg,2560,1920,normal_cell,1664,486,1747,541
069.jpg,2560,1920,normal_cell,1708,377,1758,427
069.jpg,2560,1920,normal_cell,996,541,1046,628
069.jpg,2560,1920,normal_cell,1094,156,1135,216
069.jpg,2560,1920,normal_cell,762,246,833,312
069.jpg,2560,1920,normal_cell,1042,53,1110,114
069.jpg,2560,1920,normal_cell,1102,47,1149,90
069.jpg,2560,1920,normal_cell,953,15,1012,75
069.jpg,2560,1920,normal_cell,1540,210,1579,271
069.jpg,2560,1920,normal_cell,1581,266,1629,315
069.jpg,2560,1920,normal_cell,1598,197,1671,244
069.jpg,2560,1920,normal_cell,1579,88,1624,157
069.jpg,2560,1920,normal_cell,1684,235,1737,305
069.jpg,2560,1920,normal_cell,1734,144,1822,216
069.jpg,2560,1920,normal_cell,1840,160,1896,214
069.jpg,2560,1920,normal_cell,1813,92,1891,148
069.jpg,2560,1920,normal_cell,2033,1570,2090,1623
069.jpg,2560,1920,normal_cell,2001,1439,2068,1487
069.jpg,2560,1920,normal_cell,1984,1352,2028,1425
069.jpg,2560,1920,normal_cell,2140,1417,2197,1466
069.jpg,2560,1920,normal_cell,2208,1462,2251,1530
069.jpg,2560,1920,normal_cell,2165,1535,2212,1617
069.jpg,2560,1920,normal_cell,2098,1705,2154,1778
069.jpg,2560,1920,normal_cell,2091,1843,2152,1920
069.jpg,2560,1920,normal_cell,2339,1874,2389,1920
069.jpg,2560,1920,normal_cell,2453,1798,2518,1854
069.jpg,2560,1920,normal_cell,2508,1682,2560,1736
069.jpg,2560,1920,normal_cell,2287,1356,2357,1392
069.jpg,2560,1920,normal_cell,2131,1199,2171,1297
069.jpg,2560,1920,normal_cell,2204,1268,2294,1312
069.jpg,2560,1920,normal_cell,1,997,50,1036
069.jpg,2560,1920,normal_cell,202,704,251,778
069.jpg,2560,1920,normal_cell,182,536,229,630
069.jpg,2560,1920,normal_cell,387,343,437,427
069.jpg,2560,1920,normal_cell,99,482,151,529
069.jpg,2560,1920,normal_cell,35,497,92,560
069.jpg,2560,1920,normal_cell,13,435,67,494
069.jpg,2560,1920,normal_cell,20,205,62,268
069.jpg,2560,1920,normal_cell,517,160,559,238
069.jpg,2560,1920,normal_cell,1232,1,1276,35
069.jpg,2560,1920,normal_cell,1628,1,1683,56
069.jpg,2560,1920,normal_cell,2514,1184,2560,1287
070.jpg,2560,1920,normal_cell,1778,690,1860,779
070.jpg,2560,1920,normal_cell,289,1153,330,1191
070.jpg,2560,1920,normal_cell,351,1000,424,1035
070.jpg,2560,1920,normal_cell,433,981,499,1023
070.jpg,2560,1920,normal_cell,667,834,718,910
070.jpg,2560,1920,normal_cell,828,845,871,956
070.jpg,2560,1920,normal_cell,1007,818,1065,888
070.jpg,2560,1920,normal_cell,794,986,840,1033
070.jpg,2560,1920,normal_cell,745,1019,811,1098
070.jpg,2560,1920,normal_cell,800,1124,858,1182
070.jpg,2560,1920,normal_cell,864,1270,927,1353
070.jpg,2560,1920,normal_cell,1054,1406,1090,1483
070.jpg,2560,1920,normal_cell,1017,1500,1099,1542
070.jpg,2560,1920,normal_cell,989,1641,1074,1673
070.jpg,2560,1920,normal_cell,1109,1691,1166,1754
070.jpg,2560,1920,normal_cell,1290,1815,1365,1869
070.jpg,2560,1920,normal_cell,1285,1866,1352,1920
070.jpg,2560,1920,normal_cell,1378,1851,1431,1912
070.jpg,2560,1920,normal_cell,1410,1766,1454,1820
070.jpg,2560,1920,normal_cell,1470,1703,1521,1766
070.jpg,2560,1920,normal_cell,1484,1591,1529,1642
070.jpg,2560,1920,normal_cell,1539,1481,1597,1541
070.jpg,2560,1920,normal_cell,1626,1437,1670,1484
070.jpg,2560,1920,normal_cell,1661,1484,1705,1521
070.jpg,2560,1920,normal_cell,1674,1546,1733,1595
070.jpg,2560,1920,normal_cell,1778,1494,1819,1542
070.jpg,2560,1920,normal_cell,1831,1501,1884,1545
070.jpg,2560,1920,normal_cell,1773,1581,1833,1621
070.jpg,2560,1920,normal_cell,1743,1645,1797,1693
070.jpg,2560,1920,normal_cell,1863,1562,1922,1597
070.jpg,2560,1920,normal_cell,1977,1542,2012,1591
070.jpg,2560,1920,normal_cell,2025,1566,2060,1632
070.jpg,2560,1920,normal_cell,2075,1690,2129,1753
070.jpg,2560,1920,normal_cell,2109,1842,2172,1883
070.jpg,2560,1920,normal_cell,2123,1546,2150,1626
070.jpg,2560,1920,normal_cell,2017,1453,2084,1511
070.jpg,2560,1920,normal_cell,1874,1462,1922,1503
070.jpg,2560,1920,normal_cell,1838,1357,1877,1411
070.jpg,2560,1920,normal_cell,2121,1415,2162,1466
070.jpg,2560,1920,normal_cell,2215,1459,2256,1511
070.jpg,2560,1920,normal_cell,2270,1356,2329,1399
070.jpg,2560,1920,normal_cell,2195,1312,2298,1346
070.jpg,2560,1920,normal_cell,2024,1292,2093,1356
070.jpg,2560,1920,normal_cell,2184,1168,2230,1277
070.jpg,2560,1920,normal_cell,1733,1243,1822,1292
070.jpg,2560,1920,normal_cell,1609,1149,1647,1240
070.jpg,2560,1920,normal_cell,1596,1032,1652,1116
070.jpg,2560,1920,normal_cell,1511,1035,1590,1118
070.jpg,2560,1920,normal_cell,1287,888,1399,928
070.jpg,2560,1920,normal_cell,1637,763,1750,809
070.jpg,2560,1920,normal_cell,1683,621,1738,698
070.jpg,2560,1920,normal_cell,1647,532,1762,573
070.jpg,2560,1920,normal_cell,1919,762,1967,811
070.jpg,2560,1920,normal_cell,1936,721,1984,770
070.jpg,2560,1920,normal_cell,1934,616,1983,725
070.jpg,2560,1920,normal_cell,2068,624,2185,701
070.jpg,2560,1920,normal_cell,1766,376,1812,467
070.jpg,2560,1920,normal_cell,1574,299,1657,358
070.jpg,2560,1920,normal_cell,1666,263,1740,321
070.jpg,2560,1920,normal_cell,1736,180,1843,264
070.jpg,2560,1920,normal_cell,1845,132,1904,192
070.jpg,2560,1920,normal_cell,1891,180,1948,223
070.jpg,2560,1920,normal_cell,1502,198,1573,247
070.jpg,2560,1920,normal_cell,1591,182,1672,228
070.jpg,2560,1920,normal_cell,1564,111,1622,146
070.jpg,2560,1920,normal_cell,1639,1,1691,43
070.jpg,2560,1920,normal_cell,786,519,847,602
070.jpg,2560,1920,normal_cell,934,560,975,648
070.jpg,2560,1920,normal_cell,756,527,803,600
070.jpg,2560,1920,normal_cell,775,595,832,714
070.jpg,2560,1920,normal_cell,735,223,784,303
070.jpg,2560,1920,normal_cell,468,170,562,231
070.jpg,2560,1920,normal_cell,401,345,456,423
070.jpg,2560,1920,normal_cell,220,699,277,777
070.jpg,2560,1920,normal_cell,141,1043,210,1105
070.jpg,2560,1920,normal_cell,295,1333,375,1384
070.jpg,2560,1920,normal_cell,404,1379,472,1450
070.jpg,2560,1920,normal_cell,329,1665,389,1750
070.jpg,2560,1920,normal_cell,413,1714,459,1779
070.jpg,2560,1920,normal_cell,453,1781,520,1827
070.jpg,2560,1920,normal_cell,332,1808,391,1869
070.jpg,2560,1920,normal_cell,532,1766,618,1832
070.jpg,2560,1920,normal_cell,149,569,216,652
070.jpg,2560,1920,normal_cell,60,484,116,542
070.jpg,2560,1920,normal_cell,126,468,183,514
070.jpg,2560,1920,normal_cell,18,425,80,480
070.jpg,2560,1920,normal_cell,1,982,36,1046
070.jpg,2560,1920,normal_cell,1,185,36,274
070.jpg,2560,1920,normal_cell,943,21,1001,98
070.jpg,2560,1920,normal_cell,1075,134,1123,194
070.jpg,2560,1920,normal_cell,1096,40,1133,103
070.jpg,2560,1920,normal_cell,1136,15,1168,68
070.jpg,2560,1920,normal_cell,1257,1,1320,62
070.jpg,2560,1920,normal_cell,2371,1869,2408,1920
070.jpg,2560,1920,normal_cell,2451,1796,2510,1864
070.jpg,2560,1920,normal_cell,2509,1657,2560,1747
070.jpg,2560,1920,normal_cell,274,1176,314,1215
071.jpg,2560,1920,normal_cell,1919,773,1953,829
071.jpg,2560,1920,normal_cell,1927,732,1973,781
071.jpg,2560,1920,normal_cell,1883,647,1965,737
071.jpg,2560,1920,normal_cell,2187,612,2228,725
071.jpg,2560,1920,normal_cell,1666,548,1770,608
071.jpg,2560,1920,normal_cell,1656,641,1708,724
071.jpg,2560,1920,normal_cell,1615,807,1749,859
071.jpg,2560,1920,normal_cell,1521,1042,1572,1095
071.jpg,2560,1920,normal_cell,1587,1075,1664,1136
071.jpg,2560,1920,normal_cell,1629,1143,1690,1232
071.jpg,2560,1920,normal_cell,1738,1198,1855,1255
071.jpg,2560,1920,normal_cell,1843,1359,1889,1410
071.jpg,2560,1920,normal_cell,1827,1435,1879,1500
071.jpg,2560,1920,normal_cell,1806,1497,1861,1547
071.jpg,2560,1920,normal_cell,1855,1563,1919,1603
071.jpg,2560,1920,normal_cell,1744,1646,1784,1699
071.jpg,2560,1920,normal_cell,1743,1580,1783,1635
071.jpg,2560,1920,normal_cell,1658,1548,1717,1597
071.jpg,2560,1920,normal_cell,1650,1495,1701,1528
071.jpg,2560,1920,normal_cell,1642,1462,1683,1495
071.jpg,2560,1920,normal_cell,1537,1472,1591,1527
071.jpg,2560,1920,normal_cell,1467,1601,1520,1649
071.jpg,2560,1920,normal_cell,1471,1694,1524,1744
071.jpg,2560,1920,normal_cell,1401,1770,1461,1816
071.jpg,2560,1920,normal_cell,1371,1869,1422,1920
071.jpg,2560,1920,normal_cell,1280,1804,1352,1874
071.jpg,2560,1920,normal_cell,1280,1880,1332,1920
071.jpg,2560,1920,normal_cell,1117,1693,1170,1744
071.jpg,2560,1920,normal_cell,2111,1811,2180,1844
071.jpg,2560,1920,normal_cell,2039,1631,2095,1722
071.jpg,2560,1920,normal_cell,2081,1543,2109,1631
071.jpg,2560,1920,normal_cell,2026,1553,2062,1640
071.jpg,2560,1920,normal_cell,1968,1548,2012,1607
071.jpg,2560,1920,normal_cell,2039,1461,2094,1519
071.jpg,2560,1920,normal_cell,2103,1414,2149,1470
071.jpg,2560,1920,normal_cell,2230,1439,2290,1495
071.jpg,2560,1920,normal_cell,2234,1355,2297,1420
071.jpg,2560,1920,normal_cell,2209,1296,2277,1343
071.jpg,2560,1920,normal_cell,2103,1225,2163,1333
071.jpg,2560,1920,normal_cell,2254,1211,2302,1287
071.jpg,2560,1920,normal_cell,1013,1590,1090,1647
071.jpg,2560,1920,normal_cell,1029,1487,1099,1543
071.jpg,2560,1920,normal_cell,1010,1370,1067,1447
071.jpg,2560,1920,normal_cell,865,1274,909,1346
071.jpg,2560,1920,normal_cell,756,1083,836,1149
071.jpg,2560,1920,normal_cell,742,1004,795,1059
071.jpg,2560,1920,normal_cell,788,959,834,1007
071.jpg,2560,1920,normal_cell,794,860,829,933
071.jpg,2560,1920,normal_cell,647,820,691,873
071.jpg,2560,1920,normal_cell,455,963,501,1019
071.jpg,2560,1920,normal_cell,347,990,402,1035
071.jpg,2560,1920,normal_cell,1022,792,1074,838
071.jpg,2560,1920,normal_cell,1274,946,1384,1008
071.jpg,2560,1920,normal_cell,879,597,924,670
071.jpg,2560,1920,normal_cell,725,594,766,725
071.jpg,2560,1920,normal_cell,755,509,807,597
071.jpg,2560,1920,normal_cell,707,534,752,591
071.jpg,2560,1920,normal_cell,258,1141,330,1221
071.jpg,2560,1920,normal_cell,248,1220,302,1283
071.jpg,2560,1920,normal_cell,312,1335,391,1445
071.jpg,2560,1920,normal_cell,374,1347,445,1441
071.jpg,2560,1920,normal_cell,311,1668,391,1730
071.jpg,2560,1920,normal_cell,403,1701,471,1774
071.jpg,2560,1920,normal_cell,464,1771,533,1837
071.jpg,2560,1920,normal_cell,533,1751,636,1803
071.jpg,2560,1920,normal_cell,321,1888,392,1920
071.jpg,2560,1920,normal_cell,2501,966,2551,1047
071.jpg,2560,1920,normal_cell,1785,408,1839,462
071.jpg,2560,1920,normal_cell,1586,322,1670,379
071.jpg,2560,1920,normal_cell,1679,287,1726,332
071.jpg,2560,1920,normal_cell,1778,233,1847,283
071.jpg,2560,1920,normal_cell,1841,168,1927,217
071.jpg,2560,1920,normal_cell,1931,192,1982,241
071.jpg,2560,1920,normal_cell,1574,177,1673,251
071.jpg,2560,1920,normal_cell,1510,165,1557,240
071.jpg,2560,1920,normal_cell,1524,89,1585,164
071.jpg,2560,1920,normal_cell,1653,1,1698,50
071.jpg,2560,1920,normal_cell,1319,1,1363,73
071.jpg,2560,1920,normal_cell,709,215,749,286
071.jpg,2560,1920,normal_cell,498,164,545,239
071.jpg,2560,1920,normal_cell,422,332,478,392
071.jpg,2560,1920,normal_cell,950,54,1010,115
071.jpg,2560,1920,normal_cell,1059,111,1097,173
071.jpg,2560,1920,normal_cell,1089,30,1135,86
071.jpg,2560,1920,normal_cell,1134,1,1173,38
071.jpg,2560,1920,normal_cell,183,1020,229,1094
071.jpg,2560,1920,normal_cell,258,701,297,774
071.jpg,2560,1920,normal_cell,136,596,206,680
071.jpg,2560,1920,normal_cell,161,460,212,516
071.jpg,2560,1920,normal_cell,93,476,143,539
071.jpg,2560,1920,normal_cell,47,424,93,482
071.jpg,2560,1920,normal_cell,1,316,44,392
071.jpg,2560,1920,normal_cell,1,166,27,236
071.jpg,2560,1920,normal_cell,1,1024,51,1089
071.jpg,2560,1920,normal_cell,2410,1857,2446,1920
071.jpg,2560,1920,normal_cell,2462,1816,2524,1874
071.jpg,2560,1920,normal_cell,2515,1676,2560,1739
071.jpg,2560,1920,normal_cell,1805,693,1859,747
071.jpg,2560,1920,normal_cell,1791,732,1839,782
072.jpg,2560,1920,normal_cell,709,499,782,570
072.jpg,2560,1920,normal_cell,646,514,703,579
072.jpg,2560,1920,normal_cell,667,650,719,747
072.jpg,2560,1920,normal_cell,815,660,886,718
072.jpg,2560,1920,normal_cell,1061,760,1116,836
072.jpg,2560,1920,normal_cell,765,841,824,910
072.jpg,2560,1920,normal_cell,773,924,863,969
072.jpg,2560,1920,normal_cell,720,985,782,1052
072.jpg,2560,1920,normal_cell,742,1050,804,1104
072.jpg,2560,1920,normal_cell,849,1284,897,1366
072.jpg,2560,1920,normal_cell,987,1343,1054,1400
072.jpg,2560,1920,normal_cell,1015,1471,1103,1529
072.jpg,2560,1920,normal_cell,1039,1574,1114,1633
072.jpg,2560,1920,normal_cell,1144,1681,1195,1764
072.jpg,2560,1920,normal_cell,1234,1774,1309,1883
072.jpg,2560,1920,normal_cell,1325,1874,1410,1920
072.jpg,2560,1920,normal_cell,805,1883,908,1920
072.jpg,2560,1920,normal_cell,530,1734,675,1785
072.jpg,2560,1920,normal_cell,470,1765,552,1834
072.jpg,2560,1920,normal_cell,396,1699,461,1762
072.jpg,2560,1920,normal_cell,304,1661,372,1732
072.jpg,2560,1920,normal_cell,305,1338,376,1450
072.jpg,2560,1920,normal_cell,385,1353,429,1424
072.jpg,2560,1920,normal_cell,439,961,535,1009
072.jpg,2560,1920,normal_cell,337,988,413,1029
072.jpg,2560,1920,normal_cell,267,1155,320,1209
072.jpg,2560,1920,normal_cell,295,1151,337,1193
072.jpg,2560,1920,normal_cell,261,1195,311,1285
072.jpg,2560,1920,normal_cell,1,1042,70,1109
072.jpg,2560,1920,normal_cell,210,993,263,1065
072.jpg,2560,1920,normal_cell,267,689,319,769
072.jpg,2560,1920,normal_cell,622,779,684,853
072.jpg,2560,1920,normal_cell,129,615,209,677
072.jpg,2560,1920,normal_cell,75,431,128,494
072.jpg,2560,1920,normal_cell,122,471,178,526
072.jpg,2560,1920,normal_cell,196,471,235,524
072.jpg,2560,1920,normal_cell,18,332,73,390
072.jpg,2560,1920,normal_cell,1,400,41,447
072.jpg,2560,1920,normal_cell,1,445,41,494
072.jpg,2560,1920,normal_cell,423,294,527,353
072.jpg,2560,1920,normal_cell,673,218,712,282
072.jpg,2560,1920,normal_cell,468,166,522,256
072.jpg,2560,1920,normal_cell,937,84,1000,150
072.jpg,2560,1920,normal_cell,1024,67,1092,134
072.jpg,2560,1920,normal_cell,1072,1,1135,52
072.jpg,2560,1920,normal_cell,1367,1,1406,70
072.jpg,2560,1920,normal_cell,1510,65,1577,145
072.jpg,2560,1920,normal_cell,1495,155,1577,207
072.jpg,2560,1920,normal_cell,1587,177,1666,237
072.jpg,2560,1920,normal_cell,1600,319,1653,403
072.jpg,2560,1920,normal_cell,1673,313,1753,376
072.jpg,2560,1920,normal_cell,1777,256,1873,323
072.jpg,2560,1920,normal_cell,1784,438,1852,485
072.jpg,2560,1920,normal_cell,1701,562,1770,645
072.jpg,2560,1920,normal_cell,1648,662,1692,738
072.jpg,2560,1920,normal_cell,1803,680,1857,741
072.jpg,2560,1920,normal_cell,1778,742,1829,824
072.jpg,2560,1920,normal_cell,1863,709,1949,761
072.jpg,2560,1920,normal_cell,1920,758,1966,802
072.jpg,2560,1920,normal_cell,1910,788,1962,840
072.jpg,2560,1920,normal_cell,2229,593,2278,671
072.jpg,2560,1920,normal_cell,1662,862,1744,915
072.jpg,2560,1920,normal_cell,1518,1010,1581,1107
072.jpg,2560,1920,normal_cell,1586,1126,1696,1164
072.jpg,2560,1920,normal_cell,1663,1153,1744,1219
072.jpg,2560,1920,normal_cell,1782,1164,1862,1232
072.jpg,2560,1920,normal_cell,1539,1452,1591,1512
072.jpg,2560,1920,normal_cell,1635,1452,1694,1494
072.jpg,2560,1920,normal_cell,1627,1494,1689,1536
072.jpg,2560,1920,normal_cell,1635,1558,1710,1610
072.jpg,2560,1920,normal_cell,1454,1602,1511,1656
072.jpg,2560,1920,normal_cell,1491,1679,1543,1747
072.jpg,2560,1920,normal_cell,1423,1710,1486,1769
072.jpg,2560,1920,normal_cell,1735,1652,1791,1700
072.jpg,2560,1920,normal_cell,1724,1567,1763,1643
072.jpg,2560,1920,normal_cell,1725,1495,1768,1551
072.jpg,2560,1920,normal_cell,1772,1495,1825,1548
072.jpg,2560,1920,normal_cell,1779,1406,1854,1490
072.jpg,2560,1920,normal_cell,1852,1351,1896,1405
072.jpg,2560,1920,normal_cell,1849,1551,1928,1600
072.jpg,2560,1920,normal_cell,1953,1580,2010,1629
072.jpg,2560,1920,normal_cell,2019,1572,2061,1637
072.jpg,2560,1920,normal_cell,2025,1653,2090,1723
072.jpg,2560,1920,normal_cell,2070,1555,2113,1613
072.jpg,2560,1920,normal_cell,2089,1466,2144,1527
072.jpg,2560,1920,normal_cell,2104,1410,2156,1464
072.jpg,2560,1920,normal_cell,2194,1362,2242,1431
072.jpg,2560,1920,normal_cell,2237,1446,2309,1503
072.jpg,2560,1920,normal_cell,2132,1218,2187,1284
072.jpg,2560,1920,normal_cell,2104,1775,2171,1815
072.jpg,2560,1920,normal_cell,1262,995,1385,1052
072.jpg,2560,1920,normal_cell,1871,188,1951,235
072.jpg,2560,1920,normal_cell,1968,220,2017,260
072.jpg,2560,1920,normal_cell,1651,1,1698,49
072.jpg,2560,1920,normal_cell,2319,1160,2376,1268
072.jpg,2560,1920,normal_cell,2441,931,2534,1052
072.jpg,2560,1920,normal_cell,2417,1896,2467,1920
072.jpg,2560,1920,normal_cell,2468,1850,2539,1906
072.jpg,2560,1920,normal_cell,2505,1685,2560,1737
073.jpg,2560,1920,normal_cell,438,164,492,256
073.jpg,2560,1920,normal_cell,474,257,538,328
073.jpg,2560,1920,normal_cell,639,246,702,307
073.jpg,2560,1920,normal_cell,585,484,640,545
073.jpg,2560,1920,normal_cell,698,487,749,563
073.jpg,2560,1920,normal_cell,611,680,682,777
073.jpg,2560,1920,normal_cell,591,736,658,823
073.jpg,2560,1920,normal_cell,774,712,839,768
073.jpg,2560,1920,normal_cell,738,851,818,902
073.jpg,2560,1920,normal_cell,787,910,865,946
073.jpg,2560,1920,normal_cell,697,955,760,1005
073.jpg,2560,1920,normal_cell,734,1019,778,1059
073.jpg,2560,1920,normal_cell,827,1310,866,1380
073.jpg,2560,1920,normal_cell,980,1316,1067,1347
073.jpg,2560,1920,normal_cell,1034,1445,1104,1495
073.jpg,2560,1920,normal_cell,1074,1565,1126,1611
073.jpg,2560,1920,normal_cell,1153,1665,1220,1724
073.jpg,2560,1920,normal_cell,1218,1793,1291,1899
073.jpg,2560,1920,normal_cell,1166,1882,1202,1920
073.jpg,2560,1920,normal_cell,1233,1899,1272,1920
073.jpg,2560,1920,normal_cell,1434,1680,1497,1720
073.jpg,2560,1920,normal_cell,1506,1672,1561,1720
073.jpg,2560,1920,normal_cell,1442,1606,1491,1655
073.jpg,2560,1920,normal_cell,1539,1442,1589,1488
073.jpg,2560,1920,normal_cell,1619,1563,1682,1623
073.jpg,2560,1920,normal_cell,1618,1492,1666,1544
073.jpg,2560,1920,normal_cell,1638,1447,1696,1505
073.jpg,2560,1920,normal_cell,835,1873,894,1920
073.jpg,2560,1920,normal_cell,584,1724,653,1801
073.jpg,2560,1920,normal_cell,485,1762,566,1843
073.jpg,2560,1920,normal_cell,428,1693,491,1768
073.jpg,2560,1920,normal_cell,270,1648,327,1741
073.jpg,2560,1920,normal_cell,384,1347,430,1420
073.jpg,2560,1920,normal_cell,280,1341,364,1410
073.jpg,2560,1920,normal_cell,272,1206,324,1270
073.jpg,2560,1920,normal_cell,243,1162,288,1208
073.jpg,2560,1920,normal_cell,275,1143,321,1205
073.jpg,2560,1920,normal_cell,313,1135,348,1207
073.jpg,2560,1920,normal_cell,260,990,303,1068
073.jpg,2560,1920,normal_cell,342,990,410,1042
073.jpg,2560,1920,normal_cell,449,963,551,1006
073.jpg,2560,1920,normal_cell,1108,745,1153,820
073.jpg,2560,1920,normal_cell,1255,1056,1362,1106
073.jpg,2560,1920,normal_cell,9,1081,82,1129
073.jpg,2560,1920,normal_cell,294,675,345,750
073.jpg,2560,1920,normal_cell,142,655,221,698
073.jpg,2560,1920,normal_cell,218,484,257,539
073.jpg,2560,1920,normal_cell,143,467,195,549
073.jpg,2560,1920,normal_cell,109,450,156,506
073.jpg,2560,1920,normal_cell,37,420,92,469
073.jpg,2560,1920,normal_cell,12,464,67,514
073.jpg,2560,1920,normal_cell,60,342,108,403
073.jpg,2560,1920,normal_cell,1,359,52,406
073.jpg,2560,1920,normal_cell,1,408,30,455
073.jpg,2560,1920,normal_cell,924,144,1009,191
073.jpg,2560,1920,normal_cell,1027,21,1094,78
073.jpg,2560,1920,normal_cell,1646,1,1708,56
073.jpg,2560,1920,normal_cell,1392,8,1437,71
073.jpg,2560,1920,normal_cell,1581,175,1707,253
073.jpg,2560,1920,normal_cell,1587,384,1667,420
073.jpg,2560,1920,normal_cell,1679,341,1765,388
073.jpg,2560,1920,normal_cell,1812,293,1897,355
073.jpg,2560,1920,normal_cell,1933,189,1987,264
073.jpg,2560,1920,normal_cell,1999,226,2057,292
073.jpg,2560,1920,normal_cell,1751,463,1839,505
073.jpg,2560,1920,normal_cell,1715,608,1798,657
073.jpg,2560,1920,normal_cell,1592,684,1646,777
073.jpg,2560,1920,normal_cell,1742,724,1783,830
073.jpg,2560,1920,normal_cell,1773,651,1815,733
073.jpg,2560,1920,normal_cell,1837,759,1929,798
073.jpg,2560,1920,normal_cell,1922,788,1969,819
073.jpg,2560,1920,normal_cell,1906,818,1969,851
073.jpg,2560,1920,normal_cell,2228,562,2325,607
073.jpg,2560,1920,normal_cell,2446,963,2497,1035
073.jpg,2560,1920,normal_cell,2379,1132,2436,1237
073.jpg,2560,1920,normal_cell,2136,1171,2204,1212
073.jpg,2560,1920,normal_cell,2171,1286,2228,1339
073.jpg,2560,1920,normal_cell,2162,1362,2225,1462
073.jpg,2560,1920,normal_cell,2255,1462,2310,1505
073.jpg,2560,1920,normal_cell,2524,1344,2560,1431
073.jpg,2560,1920,normal_cell,2092,1397,2136,1446
073.jpg,2560,1920,normal_cell,2131,1471,2163,1551
073.jpg,2560,1920,normal_cell,2072,1556,2128,1617
073.jpg,2560,1920,normal_cell,2015,1584,2064,1642
073.jpg,2560,1920,normal_cell,1947,1612,2003,1657
073.jpg,2560,1920,normal_cell,2006,1665,2042,1760
073.jpg,2560,1920,normal_cell,2078,1750,2155,1795
073.jpg,2560,1920,normal_cell,1751,1668,1810,1709
073.jpg,2560,1920,normal_cell,1716,1595,1761,1660
073.jpg,2560,1920,normal_cell,1698,1502,1742,1556
073.jpg,2560,1920,normal_cell,1753,1503,1798,1545
073.jpg,2560,1920,normal_cell,1842,1553,1891,1608
073.jpg,2560,1920,normal_cell,1733,1382,1776,1481
073.jpg,2560,1920,normal_cell,1866,1335,1916,1383
073.jpg,2560,1920,normal_cell,1824,1129,1885,1190
073.jpg,2560,1920,normal_cell,1715,1172,1762,1221
073.jpg,2560,1920,normal_cell,1608,1181,1704,1221
073.jpg,2560,1920,normal_cell,1521,1050,1572,1103
073.jpg,2560,1920,normal_cell,1676,910,1773,961
